ID,sent_id,annotation_utt_score,annotation_sent,mean,median,position_avg,length_avg,intensity_avg,diff_mean,diff_median,diff_position,diff_length,diff_intensity
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg634.1,5.0,3.166192293167114,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg634.2,5.0,3.040755987167358,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg634.3,5.0,3.996107578277588,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg634.4,5.0,2.470882415771484,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg635.1,5.0,2.596922874450683,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2011-06-21-SDZ5-Redna-29.u178,ParlaMint-SI_2011-06-21-SDZ5-Redna-29.seg635.2,5.0,4.510695457458496,3.2353112856547037,3.166192293167114,3.2508701662222546,3.0539200416156556,3.400855054799952,1.7646887143452963,1.8338077068328862,1.7491298337777454,1.9460799583843444,1.599144945200048
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg984.1,0.0,3.971972465515136,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg984.2,0.0,4.86307954788208,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.1,0.0,1.637386083602905,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.2,0.0,0.565207183361053,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.3,0.0,1.360691785812378,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.4,0.0,0.137173652648925,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.5,0.0,0.5242184400558471,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.6,0.0,1.406174540519714,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.7,0.0,2.934498310089111,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.8,0.0,2.7452831268310542,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.9,0.0,0.488493949174881,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.10,0.0,0.201509356498718,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.11,0.0,0.542491793632507,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.12,0.0,4.044776916503906,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.13,0.0,2.32431411743164,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.14,0.0,2.7097606658935542,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.15,0.0,0.6670149564743041,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.16,0.0,1.670477151870727,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.17,0.0,0.384121924638748,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.18,0.0,2.069221019744873,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg985.19,0.0,0.011707523837685,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.1,0.0,0.514110267162323,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.2,0.0,0.447311729192733,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.3,0.0,1.319745063781738,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.4,0.0,3.881832361221313,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.5,0.0,4.46589994430542,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.6,0.0,2.4947199821472172,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.7,0.0,3.421998739242553,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.8,0.0,2.271440029144287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.9,0.0,3.306238651275634,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.10,0.0,3.018544673919677,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2020-09-21-SDZ8-Redna-20.u276,ParlaMint-SI_2020-09-21-SDZ8-Redna-20.seg986.11,0.0,2.901650190353393,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287,1.9782208169926885,1.8698490858078,2.118181245151032,1.7578661897287855,2.9827180275239287
ParlaMint-SI_2009-11-18-SDZ5-Redna-11.u120,ParlaMint-SI_2009-11-18-SDZ5-Redna-11.seg403.1,3.0,3.1567492485046382,3.1567492485046382,3.1567492485046382,3.1567492485046382,3.1567492485046382,3.156749248504638,0.15674924850463823,0.15674924850463823,0.15674924850463823,0.15674924850463823,0.15674924850463778
ParlaMint-SI_2020-09-23-SDZ8-Redna-20.u62,ParlaMint-SI_2020-09-23-SDZ8-Redna-20.seg230.1,3.0,4.510695457458496,3.6383259296417236,3.6383259296417236,3.347536087036133,3.056746244430542,3.847495918196927,0.6383259296417236,0.6383259296417236,0.3475360870361328,0.05674624443054199,0.8474959181969268
ParlaMint-SI_2020-09-23-SDZ8-Redna-20.u62,ParlaMint-SI_2020-09-23-SDZ8-Redna-20.seg231.1,3.0,2.765956401824951,3.6383259296417236,3.6383259296417236,3.347536087036133,3.056746244430542,3.847495918196927,0.6383259296417236,0.6383259296417236,0.3475360870361328,0.05674624443054199,0.8474959181969268
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg959.1,0.0,1.713008284568786,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg959.2,0.0,0.346709132194519,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg960.1,0.0,0.169869318604469,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg960.2,0.0,2.364039421081543,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg960.3,0.0,0.251507669687271,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg960.4,0.0,0.38854232430458,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.1,0.0,2.661171436309814,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.2,0.0,2.262624025344848,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.3,0.0,0.541539371013641,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.4,0.0,4.374824047088623,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.5,0.0,2.008472442626953,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg961.6,0.0,2.887991189956665,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.1,0.0,0.174269884824752,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.2,0.0,3.68837833404541,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.3,0.0,0.249310508370399,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.4,0.0,2.759209394454956,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.5,0.0,2.290740013122558,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.6,0.0,2.502544403076172,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2021-10-18-SDZ8-Redna-26.u273,ParlaMint-SI_2021-10-18-SDZ8-Redna-26.seg962.7,0.0,4.084590435028076,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302,1.8799653492475807,2.262624025344848,2.2181409134676584,1.4025504579035082,2.866751157313302
ParlaMint-SI_2010-09-22-SDZ5-Redna-20.u185,ParlaMint-SI_2010-09-22-SDZ5-Redna-20.seg640.1,3.0,4.510695457458496,3.64136803150177,3.64136803150177,3.351592222849528,2.8879509290059406,3.84890821062749,0.64136803150177,0.64136803150177,0.35159222284952785,0.11204907099405936,0.8489082106274899
ParlaMint-SI_2010-09-22-SDZ5-Redna-20.u185,ParlaMint-SI_2010-09-22-SDZ5-Redna-20.seg641.1,3.0,2.772040605545044,3.64136803150177,3.64136803150177,3.351592222849528,2.8879509290059406,3.84890821062749,0.64136803150177,0.64136803150177,0.35159222284952785,0.11204907099405936,0.8489082106274899
ParlaMint-SI_2005-02-23-SDZ4-Redna-03.u69,ParlaMint-SI_2005-02-23-SDZ4-Redna-03.seg221.1,3.0,4.084590435028076,3.888101100921631,3.888101100921631,3.8226046562194824,3.848803234100342,3.8980308988912467,0.8881011009216309,0.8881011009216309,0.8226046562194824,0.848803234100342,0.8980308988912467
ParlaMint-SI_2005-02-23-SDZ4-Redna-03.u69,ParlaMint-SI_2005-02-23-SDZ4-Redna-03.seg221.2,3.0,3.691611766815185,3.888101100921631,3.888101100921631,3.8226046562194824,3.848803234100342,3.8980308988912467,0.8881011009216309,0.8881011009216309,0.8226046562194824,0.848803234100342,0.8980308988912467
ParlaMint-SI_2015-06-05-SDZ7-Izredna-15.u111,ParlaMint-SI_2015-06-05-SDZ7-Izredna-15.seg386.1,3.0,4.084590435028076,3.616334915161133,3.616334915161133,3.460249741872152,3.29215801679171,3.676966255186256,0.6163349151611328,0.6163349151611328,0.46024974187215184,0.29215801679170994,0.6769662551862559
ParlaMint-SI_2015-06-05-SDZ7-Izredna-15.u111,ParlaMint-SI_2015-06-05-SDZ7-Izredna-15.seg387.1,3.0,3.148079395294189,3.616334915161133,3.616334915161133,3.460249741872152,3.29215801679171,3.676966255186256,0.6163349151611328,0.6163349151611328,0.46024974187215184,0.29215801679170994,0.6769662551862559
ParlaMint-SI_2014-11-17-SDZ7-Redna-02.u313,ParlaMint-SI_2014-11-17-SDZ7-Redna-02.seg1064.1,3.0,4.084590435028076,3.5846506357192993,3.5846506357192993,3.418004035949707,3.2023437303655284,3.654375646140781,0.5846506357192993,0.5846506357192993,0.41800403594970703,0.20234373036552844,0.6543756461407808
ParlaMint-SI_2014-11-17-SDZ7-Redna-02.u313,ParlaMint-SI_2014-11-17-SDZ7-Redna-02.seg1065.1,3.0,3.084710836410522,3.5846506357192993,3.5846506357192993,3.418004035949707,3.2023437303655284,3.654375646140781,0.5846506357192993,0.5846506357192993,0.41800403594970703,0.20234373036552844,0.6543756461407808
